id,budget,revenue
376847,0,0
647557,N/A,0
677135,0,0
647206,0,0
646767,0,0
403032,0,0
402377,0,0
402780,0,0
650614,0,0
673271,0,0
379300,0,0
672686,0,0
672979,0,0
649880,0,0
411545,0,0
369821,0,0
410432,0,0
369094,2000000,0
680631,3000000,0
644100,0,0
373355,0,0
373348,0,0
382125,0,0
401687,0,0
392812,0,0
393070,0,0
391912,0,0
659676,0,0
393841,$ 200000,Unknown
659715,0,0
393521,0,0
393421,3400000,6463160
655738,0,0
661336,0,0
389365,0,0
388340,0,0
400045,0,0
653670,0,0
653668,0,0
389702,0,0
399068,N/A,0
390867,0,0
661881,0,0
655426,N/A,0
391632,0,0
696575,0,0
753477,0,0
422603,450000,2300000
424585,0,0
422390,0,0
421622,N/A,0
421958,0,0
422058,0,0
737778,0,0
741335,0,0
741780,0,Unknown
614564,0,Não Informado
749407,0,Unknown
616054,0,0
428058,0,Não Informado
715535,0,0
360142,0,0
415735,0,0
719164,0,0
413416,0,1575266
413349,0,0
635780,0,0
413727,0,0
413767,0,0
728203,0,Não Informado
416480,0,Unknown
418647,0,0
354388,0,0
722318,0,0
38258,7.5M,0
790850,0,0
944945,0,-723229
890316,0,0
543762,0,Unknown
889753,0,0
473352,0,0
565492,0,0
888500,0,0
478427,0,0
544594,0,0
493017,0,0
950141,0,0
470174,0,0
468703,0,0
879097,0,0
887609,0,0
472094,N/A,Unknown
885331,13000000,0
885021,N/A,0
884588,0,0
884315,0,0
883870,4100000,0
550416,0,0
550652,0,0
484809,0,0
550030,0,0
486820,0,Não Informado
487363,0,0
487055,0,0
551554,0,0
921253,0,0
481675,0,0
554364,0,0
915523,0,0
480488,0,0
482016,0,0
483189,6800000,19700000
483165,6000000,8220990
482566,0,0
570648,0,0
466438,38000000,0
545577,0,0
538598,0,0
482590,0,0
511577,0,0
406125,0,0
750587,N/A,0
750498,0,Não Informado
428639,0,0
428492,0,0
545963,0,0
427032,0,0
746035,N/A,0
616808,0,0
616885,N/A,Unknown
940497,0,0
940497,0,Unknown
940497,0,0
940497,0,Não Informado
940497,0,Unknown
940497,0,0
337426,0,0
545659,896628,0
545752,0,0
746547,0,0
427557,0,0
395807,0,0
479266,0,0
1133922,0,0
910494,0,0
766433,0,0
520963,0,0
1128720,0,0
434380,0,0
942881,0,0
771257,0,0
403586,0,0
528225,0,0
864101,6042800,Unknown
677574,0,0
1032742,0,0
499723,0,0
983507,8500,0
433121,0,0
480394,0,0
610596,0,0
432606,0,0
480409,0,0
555120,0,0
516321,1850000,0
704269,0,0
516232,0,0
514759,0,0
416772,N/A,0
416763,0,0
416763,0,0
629704,0,0
630027,0,0
959668,0,0
874166,0,0
549443,0,0
626276,0,Não Informado
929449,0,0
499128,0,0
627076,0,0
722798,0,0
417478,0,0
627715,0,0
417030,0,38972
488669,0,0
633821,0,0
522464,0,0
522811,0,24243825
709195,0,0
635661,0,0
635885,0,0
414067,0,0
718100,0,0
415671,0,0
415396,0,0
466169,1000000,0
715725,0,0
466172,0,0
690483,0,0
920977,0,0
464768,0,0
423246,0,0
409109,0,0
572628,0,0
572430,0,0
1058100,0,0
551535,0,0
689065,0,Unknown
464738,0,0
642739,0,0
371743,0,0
688043,0,0
740467,0,0
484907,0,0
730741,0,0
486266,0,0
419446,0,Não Informado
547158,0,0
735838,0,0
465291,0,0
516652,0,0
622024,0,0
732721,0,153303
559337,0,0
477857,N/A,0
565918,0,0
518512,0,0
531723,0,0
534313,3000000,12000000
876119,0,0
467423,0,0
504769,0,Unknown
589820,0,Não Informado
450494,335000,0
654571,0,Não Informado
590404,0,0
846993,0,0
594633,0,0
387806,0,0
663881,0,0
533534,0,0
565274,0,0
447185,0,0
500971,0,0
473313,0,0
535805,0,0
388994,0,0
457784,300000,0
806128,0,0
447180,0,0
848331,0,2144225
495507,50000,0
946740,0,0
655655,0,0
584242,0,0
584350,0,1297191
950063,0,0
575771,0,0
583911,0,0
453992,N/A,0
583727,0,Unknown
820693,0,0
456289,N/A,0
397914,0,0
842424,0,0
567525,0,0
582623,0,0
455595,0,Unknown
840119,0,0
455507,0,Não Informado
833516,0,0
543093,0,0
543338,0,0
505720,0,0
471972,0,0
532043,0,0
661932,0,0
469915,0,0
532204,0,0
471609,0,0
398702,1200000,0
587138,N/A,Não Informado
799177,7350000,10911075
476344,0,600654
537875,0,0
476517,0,0
476651,1500000,0
437848,N/A,0
577332,0,0
943788,0,0
786064,888514,0
561996,0,159693
475908,0,Unknown
785037,0,0
544355,0,0
784391,0,0
784379,0,0
458905,0,0
669653,0,0
500705,0,0
529371,0,0
1148714,0,0
606215,0,0
606441,0,0
403252,0,0
775622,0,0
435880,0,0
477359,0,0
459591,0,0
660037,0,0
604768,0,0
476957,0,0
852432,0,0
437319,0,0
605048,0,0
437013,0,0
850337,0,0
385498,0,0
474587,0,0
597615,0,0
317954,0,Unknown
892492,0,0
467405,0,0
575146,0,0
42018,0,0
467414,0,Não Informado
891910,0,0
1005159,0,Unknown
795980,0,0
790646,0,0
667039,0,0
440627,0,2201472
562326,0,0
667995,0,0
944865,0,0
893364,0,0
849281,0,0
383526,0,Não Informado
412692,0,Não Informado
394496,0,0
515875,0,0
408167,0,0
493178,0,0
401484,0,0
376391,0,0
406110,0,Unknown
376236,0,0
406204,0,0
386696,0,0
404665,1000000,-10000000
492459,0,0
381214,30000,10147
381318,0,Não Informado
405684,0,0
387398,0,0
407588,0,0
516570,0,0
494681,0,0
496891,0,0
497768,0,0
490017,0,0
394315,0,0
495332,N/A,0
391743,0,0
491206,0,0
388088,$ 110000,520000
491080,0,0
390358,0,0
498155,0,0
494471,0,0
511443,0,0
473896,0,0
474206,0,0
447447,0,0
451567,0,0
451409,0,0
450100,0,0
506421,0,373000
447664,0,0
439979,0,0
440460,0,0
441436,0,0
442709,0,0
441894,12300000,27000000
507892,0,0
462030,0,491712
461118,0,0
467373,2300000,0
502145,0,0
470831,0,0
471513,0,0
452226,0,Unknown
458252,0,14394690
468455,0,0
457703,0,0
422929,0,0
420511,0,0
419981,0,0
426469,0,Não Informado
346354,0,0
483787,0,Não Informado
416079,0,-200362
413764,0,0
486508,0,0
486807,0,Unknown
417688,0,0
416987,0,0
434392,0,0
333358,0,0
434608,0,0
476979,0,0
340187,0,0
428849,0,0
428658,9400000,9600000
427176,0,Unknown
430652,0,0
430652,0,0
511468,0,0
481942,0,0
429734,0,0
451988,0,0
629919,N/A,0
663451,0,0
618389,0,0
571798,0,0
937110,N/A,0
541487,12.0M,Não Informado
889227,0,0
742472,0,0
846528,0,2700000
675041,0,0
994468,0,0
522925,0,Unknown
674564,500000,0
655154,0,Unknown
648597,0,0
793430,0,0
672221,0,0
816711,0,0
523519,0,0
920654,0,0
663566,0,0
672761,0,Unknown
588199,0,0
581390,0,0
855483,0,139083591
915960,0,0
890665,0,0
975490,0,Não Informado
521862,0,0
778625,0,0
889741,0,0
571610,0,Não Informado
728928,0,0
656190,0,0
676819,0,0
872516,0,0
760050,0,0
630926,0,0
603085,0,0
676211,0,Não Informado
653221,0,0
664576,0,0
597588,0,Unknown
533238,0,0
525424,0,0
883648,0,0
1002645,0,0
597693,0,0
627078,0,0
585604,0,0
962664,0,0
626327,0,Não Informado
525705,0,0
525825,0,0
626310,0,0
865404,0,0
1140692,N/A,0
617296,0,0
763762,0,0
774548,8500000,6843970
668780,0,0
651915,0,0
793425,0,0
586695,0,0
937775,0,Unknown
744991,0,0
605874,0,0
844075,0,70826303
1001912,0,0
700173,0,0
885298,0,0
910765,0,0
820712,0,0
628332,0,0
598268,0,0
1048516,0,0
533885,N/A,0
617882,0,2471778
627456,0,0
744949,0,0
582944,0,0
866346,0,0
627468,0,0
661137,0,0
578671,0,0
528094,0,0
793465,0,0
758803,0,0
621284,0,0
1059811,0,0
917376,0,0
728143,0,273224
743382,0,0
576692,0,0
681880,0,0
799288,0,Unknown
566556,0,0
568734,0,Unknown
568734,0,0
897525,0,0
746358,0,0
543666,0,0
660949,0,0
768107,0,0
544065,0,36809
610445,0,Não Informado
554493,0,0
1118203,0,0
519241,0,0
621447,N/A,0
561927,$ 30000,0
610909,0,0
685571,0,Não Informado
943776,0,0
610781,0,0
1013609,0,0
554855,0,0
566230,0,0
1067714,0,0
779011,0,0
549599,0,0
692250,0,0
660549,0,0
600991,N/A,Não Informado
853332,0,0
631737,0,Não Informado
540486,0,0
829920,0,0
549319,N/A,0
636294,0,0
531033,0,0
1029599,0,0
642889,0,0
930821,0,0
554617,N/A,0
758308,$ 150000,0
762361,0,0
1021331,0,0
957382,$ 3800000,0
874194,0,0
641336,0,Não Informado
612308,0,0
552722,0,0
590050,0,0
681355,1.8M,0
1064103,0,0
785200,0,0
931599,0,0
550034,0,0
537791,0,0
532636,0,0
553307,0,0
765019,0,0
766238,0,0
626299,0,0
422010,0,0
945805,990000,0
620741,0,Unknown
459914,0,0
746056,0,0
396917,0,0
878987,0,0
456618,0,0
543103,0,0
600950,0,0
395531,0,0
506460,0,Não Informado
494373,25000,0
494603,0,0
580625,0,0
805455,0,0
944323,0,0
656851,0,0
471445,0,Não Informado
419747,0,0
876576,0,0
508114,0,0
362101,0,0
399119,0,0
739518,0,0
476314,0,0
394185,1850000,0
322986,0,0
746157,0,Não Informado
599399,0,0
711340,0,0
1109207,0,0
482948,0,0
879901,0,0
559700,0,0
394326,0,0
458621,0,0
408937,0,0
590153,0,Unknown
958612,0,0
408623,0,0
723446,0,0
590350,0,0
497931,0,Não Informado
590969,0,0
449546,0,0
346026,0,0
500552,0,0
501559,0,0
555877,0,0
594631,0,Não Informado
481841,0,0
407794,0,0
642657,0,0
952374,0,0
643938,0,0
264402,0,0
446106,0,0
408475,0,0
408274,0,0
899792,0,0
408258,0,0
787644,0,0
448358,0,0
499555,0,0
1011579,100000000,0
721048,$ 9535827,0
637462,0,0
637463,0,0
539498,0,0
894686,0,0
592678,0,0
554577,1100000,976
896499,0,0
721537,0,0
499077,0,0
592710,0,0
592688,0,0
958219,USD 5300000,0
540009,0,0
410259,0,0
1008009,0,0
634571,0,2480326
592485,0,0
742843,0,0
501718,0,0
402778,0,0
884453,7000000,0
346699,0,0
650625,0,0
444288,0,0
528998,0,0
417321,0,0
1002338,0,0
653258,0,0
533743,0,0
586334,225000,0
961725,$ 8500000,0
478812,0,0
1051909,0,0
649368,0,0
556907,0,0
950925,0,0
479746,0,0
502183,0,Não Informado
888910,0,0
415813,N/A,0
541042,N/A,0
588446,0,0
595871,0,0
535378,0,-56341
828900,0,0
888257,0,0
482121,0,0
496671,0,0
724427,0,0
960519,0,0
648987,0,0
404279,0,0
785899,0,0
629277,0,0
452196,0,6300000
422545,N/A,0
673692,0,0
378396,0,0
428519,0,0
464870,0,0
546652,0,0
565357,0,0
428589,0,0
571123,0,0
466471,0,0
614186,0,0
369090,0,0
466673,0,0
846779,1370000,Não Informado
466175,0,0
465926,0,0
377878,N/A,4828042
377516,0,0
280167,0,0
437193,0,0
381355,N/A,0
463325,0,0
1142216,0,0
463983,0,Unknown
381167,0,0
860469,N/A,0
796649,0,0
436452,0,0
380172,0,0
565273,0,0
514186,0,0
605499,0,0
790509,2000,0
490794,0,0
437026,0,0
856117,0,0
568381,3000000,0
568406,0,0
934957,0,0
847802,0,0
799668,0,0
466701,0,0
434504,0,0
434357,0,0
567524,0,0
608954,0,0
1029446,0,Unknown
471998,0,0
849755,2300000,0
519228,0,0
608611,0,0
566675,0,0
687136,0,0
568790,0,0
375909,0,0
550084,0,0
931034,0,0
853361,0,0
819700,0,0
733209,0,Não Informado
516516,1.5M,1671700
489327,N/A,0
936897,0,0
516781,USD 49000,0
430423,0,0
521202,N/A,0
550033,0,0
472497,0,0
520532,0,0
520358,0,8974547
472373,0,0
431392,0,0
517286,0,0
431731,0,0
517307,0,28222
551300,0,0
413043,0,0
425722,0,322593
509940,0,0
438665,0,0
388899,0,Unknown
328796,0,0
364327,0,Unknown
425773,0,Não Informado
619154,0,0
545302,0,0
706260,0,0
575138,0,0
385755,0,0
821494,2000000,0
483774,0,0
551758,0,0
425104,0,0
796011,0,0
822582,0,0
388092,0,0
562416,0,0
975762,N/A,0
602463,6144000,13000000
874257,0,0
423046,0,0
425192,N/A,0
425192,0,0
387752,0,0
511883,0,0
391804,0,0
604571,0,0
492136,0,0
365187,0,0
475293,0,0
528848,0,Não Informado
802121,0,0
729612,0,0
664561,0,0
389972,0,0
527176,0,0
512732,0,0
661931,0,0
392628,0,0
492224,0,0
484579,0,0
631909,0,0
481533,N/A,0
488969,0,0
414762,N/A,0
414223,0,Unknown
736545,0,0
594436,0,0
607836,N/A,Não Informado
622429,N/A,0
423845,0,0
915997,0,Não Informado
815763,0,0
611636,0,Unknown
632210,0,0
609261,0,0
1028935,0,0
620271,0,0
345928,0,0
736225,0,0
483517,0,0
608826,N/A,0
543772,0,0
487416,0,0
549214,0,0
739227,0,0
762714,343809,0
494086,0,0
608166,0,0
432364,0,0
734322,0,0
488342,0,0
608164,0,0
439466,0,0
481213,0,0
413745,0,0
548682,0,0
621757,0,0
487955,0,0
489166,0,0
1040263,0,0
553644,0,Unknown
947219,0,0
737763,0,0
550650,0,0
553593,0,0
417611,0,0
945664,8800000,Não Informado
496245,0,0
626267,0,0
618208,0,0
482866,0,0
428515,0,0
596876,N/A,0
553651,0,0
598354,0,Não Informado
496495,0,0
604130,0,0
793269,0,0
417056,0,3755
418670,N/A,0
626767,N/A,0
545925,0,0
729752,0,0
827007,0,Unknown
491035,0,0
605193,0,10468890
418143,0,0
626300,0,0
618362,0,0
430031,0,0
607175,1000000,0
483119,N/A,0
489648,0,16138333
950618,N/A,0
762921,0,0
788935,4555200,0
791346,0,0
1032627,0,0
928391,0,Não Informado
441182,700000,3200000
1034335,0,0
614375,0,0
788388,0,0
429126,0,0
791295,0,0
546794,0,0
906460,0,0
1034947,N/A,0
812584,0,0
541578,0,0
618433,0,0
424889,0,0
416290,0,0
541458,0,0
623983,0,0
1033569,0,0
553779,0,0
1115939,0,0
522395,N/A,0
522395,0,0
746476,0,0
776340,0,0
529193,0,0
315840,0,0
522449,0,0
994128,0,Unknown
746466,0,0
970895,0,0
376582,0,0
876104,0,0
576986,0,Unknown
974782,0,0
475624,0,0
974604,0,0
561930,0,0
528630,0,0
776490,0,Unknown
565599,0,0
477288,0,0
456567,0,0
399169,0,0
680447,0,0
582624,0,0
398792,10000000,0
782954,0,0
456187,0,0
467649,2100000,7000000
711715,0,0
751172,0,0
785212,0,0
395706,0,0
804755,0,0
878111,0,0
288710,0,0
746043,0,0
531208,0,0
854537,0,0
746047,0,0
510338,0,0
845929,0,0
383567,0,0
784375,0,0
699014,0,0
384641,0,0
574894,0,56343000
464911,0,0
996581,0,0
564766,3000000,0
565275,0,0
524008,0,0
381019,N/A,Unknown
703285,0,23071
340249,0,0
464112,0,0
523818,0,0
381449,0,0
669400,0,0
384673,0,Não Informado
527382,0,0
575572,0,0
389301,0,0
388615,0,0
388410,0,0
340971,0,0
662903,0,0
390296,0,0
460484,0,0
776557,0,0
571603,0,0
390880,0,0
377847,0,0
576055,0,0
465870,0,0
378381,0,Unknown
986280,1480000,0
1129956,0,0
512356,0,0
385383,27000000,0
572125,0,0
474698,0,0
378858,0,0
673760,0,0
843898,0,0
673748,0,Unknown
571844,0,0
575198,0,0
1005772,0,0
408149,N/A,0
407789,0,0
407777,0,Unknown
848116,0,0
684107,0,0
1081789,0,0
373247,USD 2000000,0
450829,0,0
589853,0,0
1077661,0,0
555793,0,0
690211,0,0
836485,0,0
685263,0,0
535421,0,0
1086351,0,0
286003,0,0
847353,0,0
451764,0,0
1167725,0,0
683716,40000,0
645444,0,0
589064,0,0
408927,0,0
471514,0,0
1011480,0,0
566914,0,0
637895,0,2058974
408949,0,0
567338,0,0
833257,0,0
412280,0,0
412489,0,0
412471,250000,0
1008148,0,0
892505,N/A,0
835268,0,0
640917,0,0
537943,0,0
500542,0,0
835365,0,0
449753,$ 150000,0
471809,0,0
743814,0,0
779611,0,0
558294,0,0
402542,0,0
713598,0,0
807351,0,0
682263,0,0
533988,0,0
774133,0,0
807158,0,0
755836,0,0
401552,N/A,0
585702,0,0
478502,$ 1700000,0
454449,0,0
1090868,0,0
532869,11000000,0
773543,0,0
882040,0,0
374603,0,0
520939,0,0
716831,0,0
888111,0,Não Informado
851783,0,0
505638,N/A,0
405670,1200000,Não Informado
455904,0,0
851790,0,0
682533,0,0
583198,0,0
713059,0,0
375154,0,0
479198,0,0
691423,0,0
470834,0,0
606400,0,13325763
796989,0,0
607310,0,Não Informado
471402,0,0
572979,0,0
799676,0,0
607426,0,0
569373,N/A,0
486233,0,Unknown
606237,0,0
798293,0,Unknown
468469,0,0
435690,0,0
565527,0,0
607091,0,0
607072,0,Unknown
935903,0,0
565386,N/A,228676
935999,0,0
550096,0,0
470043,0,0
469777,0,0
799360,0,0
750160,0,0
607386,0,0
482303,0,0
454312,0,0
597683,0,0
453273,0,0
454883,0,0
960570,2300000,0
586945,$ 3000000,0
452947,0,0
597096,0,0
558343,0,0
584828,0,0
441744,0,0
441542,0,6666
755378,0,0
964403,0,0
456573,0,0
944946,0,0
441996,N/A,0
452410,N/A,0
479393,0,0
955740,0,0
554305,0,0
480536,0,0
591102,6983844,0
480486,0,0
593946,N/A,0
594028,0,Não Informado
590164,0,200046
954577,0,0
449998,2869666,-12000000
555183,0,0
554574,N/A,0
345924,0,0
592747,0,0
480978,0,Unknown
1012669,0,0
480913,0,0
480913,N/A,0
480913,0,0
554847,0,0
592555,0,0
345912,0,0
448452,0,0
480322,0,0
958736,0,0
481954,0,0
959785,0,0
588004,0,0
587910,0,Unknown
557818,0,0
451422,0,0
744174,0,0
450600,0,0
589452,0,0
959092,$ 4920000,0
746041,0,0
483180,0,Não Informado
462355,0,0
754433,0,0
604554,0,0
980996,N/A,0
340484,0,0
461590,0,0
603651,3000000,0
551736,0,Não Informado
997023,0,0
437606,0,Unknown
463015,0,0
605153,0,0
605257,0,44400
983526,1958878,0
464287,147000,Unknown
463157,0,0
574297,0,0
437486,N/A,0
484290,N/A,0
760158,0,0
552441,400000,0
577122,0,0
1020662,0,0
561471,0,0
458639,0,0
944024,0,0
739943,0,Unknown
458352,0,0
459802,0,0
746605,0,0
815770,0,0
977013,N/A,0
603170,0,0
739146,0,0
746712,0,0
793157,0,0
576328,0,183594
602288,0,0
1059241,875,Não Informado
497883,0,0
540104,0,0
633187,N/A,0
540384,0,Unknown
830471,0,0
540878,0,0
829774,0,Não Informado
631360,0,0
653836,0,0
699519,0,0
400148,0,0
1179496,0,0
669402,0,0
499153,0,0
504800,800000,0
539434,0,26563
539960,0,0
860867,N/A,0
1061089,0,0
356895,0,0
380026,0,0
874230,0,0
418223,0,0
911645,0,0
626036,0,0
627471,0,Não Informado
509934,0,0
913845,0,0
378334,0,0
654580,0,0
625248,0,0
913760,0,0
904557,N/A,0
416530,0,0
903303,0,Não Informado
1057001,0,0
699046,0,0
788263,0,0
379880,0,0
379992,0,0
496915,N/A,0
514729,0,0
505418,0,0
881274,0,0
627489,0,0
673168,0,0
628483,0,0
407390,0,0
385371,0,0
407171,0,0
278358,0,0
890228,0,0
535987,N/A,0
389703,0,0
527251,0,0
501190,0,0
884361,0,0
526682,N/A,0
405458,0,0
405225,0,0
663509,0,Não Informado
716855,400000,0
716815,0,Unknown
404713,0,0
706663,2.0M,0
646732,N/A,0
838594,0,0
786015,0,0
538260,0,0
638240,0,0
390341,N/A,295129
865370,0,0
638707,0,0
720109,750000,0
382154,0,0
668343,0,0
513510,0,Não Informado
637422,0,0
499639,0,Unknown
667585,0,0
638937,N/A,0
865581,0,0
651838,0,Não Informado
409366,0,0
408921,0,0
384452,0,0
642009,0,0
718416,0,0
410994,7403575,Não Informado
665459,0,0
402025,0,0
1136736,0,0
661009,0,0
615322,0,0
531002,N/A,0
615911,0,0
790786,0,0
428119,0,Não Informado
926993,0,0
614196,0,0
429285,0,0
373471,0,0
429135,0,Não Informado
291871,0,0
850884,0,0
847208,0,0
393520,0,0
617144,0,0
660002,0,0
426576,0,0
426487,0,0
778946,0,0
729779,0,0
427602,0,0
507245,N/A,0
659967,0,0
489567,0,0
734778,0,0
792219,0,0
487746,0,0
779773,0,0
487284,0,0
487387,0,0
842354,0,0
433051,0,0
791344,0,0
301339,0,0
529580,0,0
732472,0,0
611609,0,0
431242,0,0
507627,0,0
519121,0,0
923403,N/A,500000
728204,0,0
676621,0,0
621451,0,0
621455,0,0
544052,N/A,1892516
353058,0,0
528769,$ 1800000,31086
655466,0,0
677211,0,0
677210,0,0
422987,0,0
493416,500000,0
621739,0,0
421619,0,0
727959,0,0
874743,0,0
420478,0,0
505618,0,0
399217,0,751345
913868,0,0
622230,0,0
676468,0,0
421126,0,0
855397,0,0
879080,0,0
660334,$ 4300000,0
821510,0,0
545052,0,0
618225,0,0
521387,0,0
618229,0,0
618360,0,0
397366,0,477689
656007,0,0
393158,0,0
426232,0,0
656850,0,0
656692,0,0
521049,0,0
398096,1.5M,0
392955,0,0
854732,0,0
506319,0,Unknown
506403,N/A,0
424336,0,0
424284,0,Não Informado
728882,0,Unknown
854765,0,0
660719,0,0
803266,0,Unknown
392346,0,0
709642,0,Não Informado
662029,0,Unknown
458947,0,0
365283,0,0
876566,0,0
460031,0,0
802817,0,0
663209,0,2536753
801913,0,0
459116,USD 686599,-1291514
576697,0,0
392655,0,0
576296,0,0
971647,0,0
661728,0,0
390996,0,Não Informado
874136,0,Não Informado
433327,562.7K,Não Informado
461311,0,Não Informado
988460,0,0
846806,0,0
570701,0,0
375791,0,0
681437,0,0
377460,0,0
466205,3400000,0
856496,0,Não Informado
571078,0,0
377287,0,0
377150,0,0
466415,$ 1000000,0
466421,0,0
685051,0,0
686003,N/A,0
686786,0,0
469799,0,Unknown
371420,8.9M,Unknown
370575,0,3963295
469186,0,Unknown
847143,0,0
851972,N/A,0
373587,0,Não Informado
469021,0,0
574467,0,0
383627,0,0
982317,0,0
574152,N/A,0
863530,2450634,8824658
667642,0,0
573858,N/A,Unknown
384845,0,0
385114,0,0
365651,0,0
869855,0,0
461762,0,0
979251,0,0
663993,0,0
843889,0,0
365958,0,0
462385,N/A,0
385137,0,0
464876,7974534,Não Informado
572609,0,0
464974,0,0
672699,0,0
572208,0,9131085
858067,0,0
750121,N/A,0
800394,0,0
464756,0,0
859987,0,0
381725,0,0
669464,0,0
860854,0,0
573081,95000,0
380734,0,Unknown
