id,nome,nota,comentario
632478,Isabela Correia 102,8.4,Legal! Uma boa opção para o fim de semana.
462693,Fábio Mendes 498,6.9,"Mediano, tem seus momentos mas nada demais."
557950,Adriana Monteiro 255,3.7,"Ruim, não vale o tempo investido."
543079,Leonardo Pinto 606,5.5,"Poderia ser melhor, mas não é ruim."
518488,Bruno Santos 116,5.2,"Aceitável, mas esperava mais."
396194,Renata Ferreira 589,4.5,"Não gostei, história confusa."
766380,Roberto Correia 665,2.3,
820319,Patrícia Teixeira 448,5.0,Assisti até o final mas não me marcou.
900232,Tatiana Ferreira 534,6.6,"Mediano, tem seus momentos mas nada demais."
626563,Thiago Reis 122,8.0,"Ótimo entretenimento, não decepciona."
440155,Amanda Almeida 256,5.4,Assisti até o final mas não me marcou.
404890,André Silva 731,8.8,Perfeito! Um dos melhores filmes que já vi.
599959,Marcelo Cavalcanti 439,3.2,"Fraco, não recomendo."
1182500,Renata Ferreira,1.6,Não recomendo de jeito nenhum.
563604,Maria Lima 308,6.6,"Filme ok, nada de especial."
390377,Thiago Costa 418,5.2,Assisti até o final mas não me marcou.
1083063,Juliana Mendes 600,1.5,Péssimo em todos os sentidos.
816425,Vanessa Teixeira 573,1.4,Péssimo em todos os sentidos.
797755,Bruno Cardoso 398,0.2,"Que filme ruim, não assistam."
758679,Camila Ferreira 633,8.0,"Ótimo entretenimento, não decepciona."
978202,Eduardo Fernandes 296,4.1,Deixou a desejar em vários aspectos.
850674,Aline Martins,8.1,
381080,Vinícius Ferreira 405,4.6,
412727,Fábio Dias 200,1.8,Péssimo em todos os sentidos.
816614,Camila Nascimento 671,,
846807,Mariana Souza 433,0.1,Não recomendo de jeito nenhum.
982909,Daniel Correia 670,6.5,"Filme ok, nada de especial."
661931,Marcio Oliveira 292,3.1,
1012288,Vinícius Martins 320,3.0,"Ruim, não vale o tempo investido."
381031,João Castro 349,9.3,Filme incrível! Recomendo muito!
900427,Leandro Nascimento 568,3.1,"Não gostei, história confusa."
624777,Ricardo Oliveira 719,6.4,"Filme ok, nada de especial."
483253,Rafael Almeida 186,7.2,"Gostei bastante, recomendo."
849319,Maria Cardoso 508,,
977179,Marcio Cardoso 482,4.0,"Não gostei, história confusa."
516970,João Cavalcanti 461,0.5,Não recomendo de jeito nenhum.
765030,Luciana Freitas 316,3.9,"Decepcionante, esperava muito mais."
765684,Adriana Dias 257,9.3,"Adorei cada minuto, uma experiência inesquecível."
1091047,Marcio Oliveira 292,3.6,"Ruim, não vale o tempo investido."
535362,Fernanda Fernandes 617,6.2,"Filme ok, nada de especial."
500936,André Nascimento 109,1.3,Horrível! Perda de tempo.
632764,Mariana Souza,1.4,
581142,Gabriel Ferreira 436,6.5,"Mediano, tem seus momentos mas nada demais."
911961,Natália Freitas 541,9.2,
847885,Lucas Dias 614,0.1,Não recomendo de jeito nenhum.
797263,Diego Santos 660,7.6,Filme interessante com boas atuações.
1131924,Sandra Barbosa 375,3.8,"Não gostei, história confusa."
1096443,Patrícia Carvalho 594,8.9,"Adorei cada minuto, uma experiência inesquecível."
1298352,Mônica Monteiro 730,2.7,
823442,Fábio Dias 200,7.1,Filme interessante com boas atuações.
921748,Fábio Ribeiro 637,1.9,"Terrível, um dos piores que já vi."
468892,Fernanda Costa 428,3.2,
781349,Renata Souza 502,9.1,"Obra-prima do cinema, simplesmente espetacular."
703206,Maria Oliveira 105,9.9,"Obra-prima do cinema, simplesmente espetacular."
818270,João Fernandes 339,6.1,
748223,Aline Lima 271,3.3,"Decepcionante, esperava muito mais."
1089100,Lucas Freitas 371,0.7,"Que filme ruim, não assistam."
1105862,Vinícius Teixeira 528,4.8,"Decepcionante, esperava muito mais."
1115751,Bruno Martins 210,3.4,"Fraco, não recomendo."
449136,Letícia Oliveira,4.1,
746387,Matheus Mendes 604,9.5,
882059,Daniela Teixeira 427,5.9,"Poderia ser melhor, mas não é ruim."
955791,Aline Martins,4.6,
482373,Eduardo Freitas 676,2.3,"Terrível, um dos piores que já vi."
579380,Adriana Carvalho 153,8.9,
876206,Patrícia Dias 623,7.8,"Ótimo entretenimento, não decepciona."
827168,Ana Souza 506,7.1,Muito bom! Vale a pena assistir.
1122824,Patrícia Oliveira 415,2.9,"Que filme ruim, não assistam."
553082,Pedro Carvalho 450,9.9,"Adorei cada minuto, uma experiência inesquecível."
776726,Vanessa Santos,4.9,"Ruim, não vale o tempo investido."
456809,Gabriel Martins 479,8.4,Filme interessante com boas atuações.
802401,Ricardo Silva 740,8.3,"Ótimo entretenimento, não decepciona."
567566,Paulo Lopes 333,4.8,Deixou a desejar em vários aspectos.
857706,Daniela Teixeira 239,7.8,"Gostei bastante, recomendo."
500239,Bianca Rocha 411,,
751498,Claudia Moreira 588,0.3,"Que filme ruim, não assistam."
616307,Juliana Oliveira 619,4.9,"Não gostei, história confusa."
633106,Adriana Fernandes 259,0.4,Horrível! Perda de tempo.
577034,Marcelo Cavalcanti 462,1.9,"Terrível, um dos piores que já vi."
728430,Roberto Araújo 628,2.1,Horrível! Perda de tempo.
601123,Daniel Gomes 269,4.1,"Fraco, não recomendo."
833126,Bianca Monteiro 143,6.4,"Filme ok, nada de especial."
482072,Daniela Lopes 434,0.5,Péssimo em todos os sentidos.
475705,Lucas Fernandes 421,8.7,
392320,Adriana Moreira 403,6.8,"Poderia ser melhor, mas não é ruim."
1032479,Matheus Ribeiro 587,1.2,"Que filme ruim, não assistam."
656762,Gustavo Correia 106,,
1251937,Matheus Souza 196,8.9,
1118273,Marcio Costa 579,2.9,Péssimo em todos os sentidos.
393848,Tatiana Lopes,3.4,"Não gostei, história confusa."
335231,Eduardo Barbosa,3.5,"Ruim, não vale o tempo investido."
451538,Leonardo Araújo 376,5.4,"Poderia ser melhor, mas não é ruim."
936117,Lucas Fernandes 421,5.0,"Mediano, tem seus momentos mas nada demais."
1372815,Fábio Teixeira 380,1.8,Não recomendo de jeito nenhum.
1178766,Natália Mendes,9.7,Perfeito! Um dos melhores filmes que já vi.
1055244,Mariana Mendes 717,2.4,Horrível! Perda de tempo.
681714,Larissa Moreira 538,8.6,Filme incrível! Recomendo muito!
486519,Marcio Dias,9.2,"Adorei cada minuto, uma experiência inesquecível."
556497,Lucas Mendes 632,8.0,Filme interessante com boas atuações.
1148445,Diego Monteiro 525,2.5,Péssimo em todos os sentidos.
478195,Luciana Araújo 558,8.8,"Obra-prima do cinema, simplesmente espetacular."
392817,Juliana Mendes 600,4.2,"Não gostei, história confusa."
431889,Lucas Freitas 371,6.1,"Mediano, tem seus momentos mas nada demais."
638134,Gabriel Monteiro 488,6.5,"Mediano, tem seus momentos mas nada demais."
1222953,Marcelo Carvalho 629,0.5,Não recomendo de jeito nenhum.
656477,Claudia Freitas 562,6.3,"Poderia ser melhor, mas não é ruim."
499677,Rafael Almeida 186,5.4,"Aceitável, mas esperava mais."
1114569,Marcelo Cardoso 659,4.4,
452336,Ricardo Souza 212,6.9,
477440,Patrícia Oliveira 415,0.1,
798362,Sérgio Almeida 335,4.8,"Ruim, não vale o tempo investido."
797350,Leandro Santos 396,2.6,"Terrível, um dos piores que já vi."
578498,Beatriz Lima 575,7.3,Muito bom! Vale a pena assistir.
1206661,Bruno Martins 210,8.3,"Ótimo entretenimento, não decepciona."
1094057,Matheus Santos 431,9.1,Perfeito! Um dos melhores filmes que já vi.
721934,Felipe Dias 605,9.1,
426358,Felipe Ferreira 158,5.1,"Aceitável, mas esperava mais."
566963,Daniela Lima,7.6,Filme interessante com boas atuações.
1217343,Lucas Teixeira 133,7.9,Legal! Uma boa opção para o fim de semana.
661690,Carolina Almeida 653,0.6,"Que filme ruim, não assistam."
810620,Bruno Costa 131,3.1,"Não gostei, história confusa."
725567,Sandra Freitas 662,1.9,Não recomendo de jeito nenhum.
1288594,Carlos Fernandes 693,5.4,
1029028,Marcelo Alves 615,,
950918,Daniela Moreira,4.8,"Fraco, não recomendo."
1010478,Paulo Barbosa,1.0,
1186247,Mariana Rocha,9.0,Excepcional! História envolvente e atuações impecáveis.
492382,João Nascimento 553,0.0,"Terrível, um dos piores que já vi."
828647,Sérgio Almeida 335,,
586771,Mônica Reis,4.5,"Decepcionante, esperava muito mais."
1142221,Roberto Alves,4.9,Deixou a desejar em vários aspectos.
941676,Luciana Freitas 641,0.3,
486078,Sandra Freitas 662,8.9,Perfeito! Um dos melhores filmes que já vi.
427673,Bruno Reis 570,3.7,"Não gostei, história confusa."
638449,Sandra Santos 332,1.7,"Terrível, um dos piores que já vi."
479262,Larissa Nascimento 554,0.7,"Terrível, um dos piores que já vi."
1022486,Felipe Correia 325,6.8,Assisti até o final mas não me marcou.
654988,Paulo Cavalcanti 297,9.1,Excepcional! História envolvente e atuações impecáveis.
1214716,Henrique Fernandes 290,7.9,"Gostei bastante, recomendo."
448256,Leonardo Costa 264,1.5,Horrível! Perda de tempo.
603978,Felipe Silva 449,,
1001154,Juliana Oliveira 619,3.9,"Não gostei, história confusa."
1243508,Marcelo Alves 636,3.5,"Fraco, não recomendo."
986855,Mariana Pinto 207,5.1,
1017329,Daniela Oliveira 261,9.8,"Obra-prima do cinema, simplesmente espetacular."
892538,Marcelo Cavalcanti 439,1.9,
538699,Gabriel Rodrigues 569,6.1,"Filme ok, nada de especial."
717420,Patrícia Martins 616,1.4,
1000210,Pedro Monteiro,7.5,Filme interessante com boas atuações.
446524,Thiago Ribeiro 711,4.3,"Não gostei, história confusa."
657293,Felipe Ferreira 158,8.0,"Ótimo entretenimento, não decepciona."
701748,João Araújo 470,9.4,
1303819,Marcelo Castro,8.3,"Ótimo entretenimento, não decepciona."
436168,Paulo Carvalho,8.4,Legal! Uma boa opção para o fim de semana.
1023910,Beatriz Rodrigues 691,7.8,"Ótimo entretenimento, não decepciona."
740779,Camila Fernandes,8.8,"Adorei cada minuto, uma experiência inesquecível."
832032,Beatriz Oliveira 251,1.3,"Terrível, um dos piores que já vi."
890665,Felipe Ferreira 158,5.2,"Aceitável, mas esperava mais."
746034,Daniel Correia 670,4.5,
1112079,Natália Barbosa 458,3.0,"Fraco, não recomendo."
633171,André Alves 738,3.1,Deixou a desejar em vários aspectos.
662821,Sandra Barbosa 375,,
861957,Sandra Cavalcanti 577,3.8,"Ruim, não vale o tempo investido."
374617,Daniel Araújo 511,4.2,"Não gostei, história confusa."
656796,João Nascimento 553,6.5,"Poderia ser melhor, mas não é ruim."
778855,Fábio Castro 390,4.2,"Fraco, não recomendo."
1037690,Marcelo Pinto 294,6.0,Assisti até o final mas não me marcou.
480245,Mônica Teixeira 618,5.1,
525724,Vinícius Gomes 492,2.6,Não recomendo de jeito nenhum.
412974,Carolina Almeida 690,4.3,
577034,Larissa Martins 205,5.4,"Filme ok, nada de especial."
479871,Fernanda Lopes 201,0.8,Não recomendo de jeito nenhum.
727583,Natália Freitas 541,,
420478,Carolina Teixeira 334,1.7,Horrível! Perda de tempo.
731233,Bruno Martins 358,5.0,Assisti até o final mas não me marcou.
468950,Fábio Mendes 498,3.4,"Decepcionante, esperava muito mais."
967312,Ricardo Gomes 480,8.5,Filme incrível! Recomendo muito!
424947,Mariana Costa 312,7.6,Filme interessante com boas atuações.
567046,Adriana Cavalcanti 245,1.3,
614966,Marcelo Costa,3.4,Deixou a desejar em vários aspectos.
607583,Eduardo Barbosa 494,6.4,"Poderia ser melhor, mas não é ruim."
607113,Marcelo Freitas 215,5.6,
543773,Carolina Correia 379,4.1,
713779,Roberto Oliveira,1.3,Péssimo em todos os sentidos.
388652,Camila Reis 635,8.9,Excepcional! História envolvente e atuações impecáveis.
649487,Daniel Correia 407,6.5,"Filme ok, nada de especial."
1111579,Mariana Alves 597,2.3,"Terrível, um dos piores que já vi."
963861,Sandra Costa 580,,
731472,Gabriela Ribeiro 499,1.0,Horrível! Perda de tempo.
458319,João Freitas 154,7.7,"Gostei bastante, recomendo."
541737,Larissa Gomes,9.4,
822594,Gustavo Alves 490,6.6,"Filme ok, nada de especial."
1036985,Matheus Freitas 510,0.3,Não recomendo de jeito nenhum.
457715,Gustavo Carvalho 139,6.3,"Filme ok, nada de especial."
461178,Sandra Reis 692,8.1,Legal! Uma boa opção para o fim de semana.
422471,Daniela Martins,0.6,"Terrível, um dos piores que já vi."
365240,Bruno Correia 547,7.2,Filme interessante com boas atuações.
876895,Renata Ferreira 589,0.5,Horrível! Perda de tempo.
352695,Eduardo Barbosa,3.7,"Fraco, não recomendo."
655082,Mônica Castro 353,3.0,"Decepcionante, esperava muito mais."
496227,Roberto Castro 543,6.8,Assisti até o final mas não me marcou.
970805,Letícia Rodrigues 542,,
1053306,Patrícia Oliveira 415,6.4,Assisti até o final mas não me marcou.
527725,Leandro Gomes 178,8.8,"Adorei cada minuto, uma experiência inesquecível."
1133991,Mônica Correia 564,4.6,Deixou a desejar em vários aspectos.
741357,Paulo Correia 681,8.2,"Gostei bastante, recomendo."
1352821,Henrique Martins 149,6.0,"Filme ok, nada de especial."
521080,Camila Costa 513,8.0,Muito bom! Vale a pena assistir.
1322747,Leonardo Gomes 287,1.7,Péssimo em todos os sentidos.
824933,Marcio Costa 579,6.4,Assisti até o final mas não me marcou.
979805,Carlos Monteiro 465,0.2,
684537,Beatriz Reis 705,7.9,Filme interessante com boas atuações.
404163,Sandra Costa 580,9.6,Filme incrível! Recomendo muito!
428524,Carolina Moreira 505,3.8,"Fraco, não recomendo."
1033643,Marcio Teixeira 481,4.1,
759297,Fernanda Fernandes 689,1.9,"Terrível, um dos piores que já vi."
1016642,Isabela Monteiro 408,0.1,Não recomendo de jeito nenhum.
856396,Lucas Cardoso 710,5.8,"Mediano, tem seus momentos mas nada demais."
1084885,Felipe Lopes 302,7.3,
650380,Vinícius Rodrigues,4.2,"Decepcionante, esperava muito mais."
335346,Amanda Castro 242,4.5,
574491,Roberto Souza 184,0.9,Não recomendo de jeito nenhum.
778868,Lucas Mendes 632,1.1,"Que filme ruim, não assistam."
716113,Fábio Mendes 498,6.8,"Filme ok, nada de especial."
512025,Henrique Reis 134,3.3,
1018048,Daniel Cardoso 234,6.1,Assisti até o final mas não me marcou.
438081,Adriana Teixeira 518,6.8,Assisti até o final mas não me marcou.
705464,Claudia Lopes,5.1,
584105,Patrícia Mendes 552,0.8,"Terrível, um dos piores que já vi."
1567592,André Silva,4.1,
483608,Maria Dias 117,7.5,Muito bom! Vale a pena assistir.
876801,Eduardo Dias 285,2.1,Péssimo em todos os sentidos.
1058689,Luciana Santos 733,9.2,"Adorei cada minuto, uma experiência inesquecível."
399700,Vanessa Lima 217,6.4,"Mediano, tem seus momentos mas nada demais."
911246,Roberto Souza 654,6.5,"Mediano, tem seus momentos mas nada demais."
719511,Pedro Costa 181,9.0,Filme incrível! Recomendo muito!
543326,Ricardo Alves,6.4,"Poderia ser melhor, mas não é ruim."
900955,Vinícius Dias 389,4.2,"Decepcionante, esperava muito mais."
514702,Alexandre Castro 175,,
1338820,Natália Freitas 541,2.0,"Terrível, um dos piores que já vi."
449997,João Castro 349,3.7,"Não gostei, história confusa."
672036,Larissa Cavalcanti 226,,
682423,Lucas Ferreira 477,7.3,"Ótimo entretenimento, não decepciona."
863800,Thiago Monteiro 540,0.7,Não recomendo de jeito nenhum.
808676,Gabriel Carvalho 125,8.5,Filme incrível! Recomendo muito!
779925,Maria Cavalcanti 387,1.1,
507223,Adriana Freitas 258,0.1,"Terrível, um dos piores que já vi."
814934,Alexandre Alves 293,1.9,"Que filme ruim, não assistam."
1383213,João Araújo 470,2.7,"Terrível, um dos piores que já vi."
824492,Diego Cavalcanti 578,6.4,"Mediano, tem seus momentos mas nada demais."
766685,Leandro Lima 664,8.6,
497835,Felipe Araújo 591,3.4,
1065505,Tatiana Ferreira 534,,
550376,Lucas Gomes 713,0.8,Não recomendo de jeito nenhum.
630047,Pedro Ribeiro 584,3.5,"Não gostei, história confusa."
1147897,Leandro Santos 145,8.2,Muito bom! Vale a pena assistir.
446483,João Lopes 148,4.4,"Ruim, não vale o tempo investido."
1218221,Luciana Freitas 641,,
434016,Mariana Pinto 746,4.1,"Decepcionante, esperava muito mais."
663607,Bruno Reis 570,6.8,Assisti até o final mas não me marcou.
1017796,Rafael Araújo 748,0.4,"Que filme ruim, não assistam."
1290938,Patrícia Nascimento,3.2,Deixou a desejar em vários aspectos.
646551,Marcelo Alves 636,7.8,"Ótimo entretenimento, não decepciona."
1121124,Mariana Souza,4.0,
520281,Ana Barbosa 567,4.6,
1121507,Sandra Barbosa 375,7.3,Legal! Uma boa opção para o fim de semana.
468279,Renata Pinto,7.0,Filme interessante com boas atuações.
707394,Gustavo Dias 303,3.7,Deixou a desejar em vários aspectos.
575344,Camila Martins 620,4.1,Deixou a desejar em vários aspectos.
845572,Cristina Lima,1.7,
964920,Vinícius Ferreira 405,6.4,"Aceitável, mas esperava mais."
408267,Lucas Alves,8.6,Filme incrível! Recomendo muito!
523776,Leandro Ribeiro 497,9.9,
966009,Beatriz Barbosa 672,6.6,"Poderia ser melhor, mas não é ruim."
629422,Ana Barbosa 567,8.5,"Adorei cada minuto, uma experiência inesquecível."
463737,Adriana Reis 722,5.7,"Filme ok, nada de especial."
635860,Fernanda Reis 307,6.9,"Aceitável, mas esperava mais."
442082,Sandra Costa 580,1.6,"Terrível, um dos piores que já vi."
1173454,Fernanda Costa 428,6.4,"Poderia ser melhor, mas não é ruim."
1041404,Thiago Monteiro 326,8.1,Muito bom! Vale a pena assistir.
480133,Sérgio Monteiro 429,3.9,"Decepcionante, esperava muito mais."
663432,Bruno Ferreira 698,6.0,
893685,Patrícia Oliveira 415,1.8,
537075,Rodrigo Nascimento,0.9,Horrível! Perda de tempo.
1141416,André Ferreira 414,6.4,"Poderia ser melhor, mas não é ruim."
1160734,Cristina Lima,3.5,"Ruim, não vale o tempo investido."
518412,Daniel Araújo 511,5.4,Assisti até o final mas não me marcou.
486943,Gustavo Santos,3.7,"Fraco, não recomendo."
1135839,Letícia Rocha 233,9.8,Excepcional! História envolvente e atuações impecáveis.
556803,Pedro Ferreira 160,3.7,"Ruim, não vale o tempo investido."
480681,Camila Santos 272,8.9,"Obra-prima do cinema, simplesmente espetacular."
501559,Gabriela Fernandes 634,6.5,"Filme ok, nada de especial."
967831,Sandra Moreira 119,6.4,
803958,Eduardo Costa,6.6,"Aceitável, mas esperava mais."
1058134,Camila Ferreira 633,2.9,"Que filme ruim, não assistam."
993604,Fernanda Gomes 700,7.4,"Gostei bastante, recomendo."
1125449,Patrícia Nascimento 452,7.5,
1204657,Henrique Castro 663,2.9,Horrível! Perda de tempo.
430550,Priscila Fernandes 669,3.6,"Ruim, não vale o tempo investido."
458297,Daniel Ribeiro 144,0.2,Péssimo em todos os sentidos.
1070807,Luciana Oliveira 263,5.9,Assisti até o final mas não me marcou.
1095424,Marcelo Alves 636,0.3,"Terrível, um dos piores que já vi."
631086,Luciana Freitas 641,7.6,
325373,Mariana Carvalho 533,6.7,
668143,Bruno Alves 381,,
693859,Cristina Silva 475,9.6,"Adorei cada minuto, uma experiência inesquecível."
393331,Maria Cardoso 508,5.0,
625505,Bruno Alves 156,3.1,"Não gostei, história confusa."
893712,Felipe Dias 605,1.7,Horrível! Perda de tempo.
742697,Roberto Castro 543,7.9,"Gostei bastante, recomendo."
1189246,Roberto Almeida 555,4.1,
1168598,Felipe Silva 449,4.0,"Não gostei, história confusa."
398792,Gabriela Alves 472,4.0,"Fraco, não recomendo."
1178580,Bruno Costa 131,2.7,Não recomendo de jeito nenhum.
795801,Sandra Reis 692,0.9,"Terrível, um dos piores que já vi."
1287467,Marcelo Alves 636,4.3,
375812,Adriana Reis 722,7.9,Legal! Uma boa opção para o fim de semana.
511632,Sandra Correia 598,9.7,"Adorei cada minuto, uma experiência inesquecível."
629348,João Cardoso 694,8.7,Filme incrível! Recomendo muito!
744610,Larissa Lima 127,9.3,
1355075,Thiago Santos 460,5.4,Assisti até o final mas não me marcou.
543087,Marcelo Barbosa 476,1.4,"Terrível, um dos piores que já vi."
502376,Felipe Nascimento 685,7.2,
461267,Thiago Nascimento 165,1.8,Não recomendo de jeito nenhum.
1303144,Felipe Ferreira 158,7.8,Muito bom! Vale a pena assistir.
561692,Sandra Castro 331,1.0,Péssimo em todos os sentidos.
351211,Juliana Rodrigues 241,9.0,Filme incrível! Recomendo muito!
530398,Daniela Teixeira 284,3.4,Deixou a desejar em vários aspectos.
683594,Fábio Mendes 498,,
1235811,Marcio Lima 164,8.2,
911220,Thiago Monteiro 326,5.3,"Filme ok, nada de especial."
1061570,Gustavo Moreira 656,0.1,
470861,Daniela Lopes 434,4.3,Deixou a desejar em vários aspectos.
605387,João Lopes 163,0.9,Horrível! Perda de tempo.
981411,Ana Ribeiro 336,6.6,"Poderia ser melhor, mas não é ruim."
748778,João Gomes 260,0.7,Péssimo em todos os sentidos.
1095025,Luciana Santos 733,8.6,
914229,Mariana Rocha 188,8.8,"Obra-prima do cinema, simplesmente espetacular."
631673,Vinícius Reis 473,5.2,"Poderia ser melhor, mas não é ruim."
727033,Juliana Rodrigues 241,9.7,Perfeito! Um dos melhores filmes que já vi.
543338,Claudia Ferreira 500,7.1,
369807,Vanessa Santos,6.5,
542691,Amanda Rodrigues,1.8,"Terrível, um dos piores que já vi."
1053853,Pedro Costa 181,10.0,"Adorei cada minuto, uma experiência inesquecível."
924876,Letícia Oliveira,9.3,Excepcional! História envolvente e atuações impecáveis.
966742,Marcio Rodrigues 582,6.3,"Filme ok, nada de especial."
788359,Diego Silva 173,6.0,Assisti até o final mas não me marcou.
607240,Sandra Almeida 474,8.7,
561306,Matheus Lima,3.6,"Não gostei, história confusa."
394493,Mariana Nascimento 253,2.5,Horrível! Perda de tempo.
575224,Camila Lima 392,5.8,"Poderia ser melhor, mas não é ruim."
921242,Aline Nascimento 443,1.6,
588845,Thiago Souza 631,3.8,"Ruim, não vale o tempo investido."
649918,Rodrigo Oliveira 273,8.3,Filme interessante com boas atuações.
476825,Camila Gomes 111,3.6,"Ruim, não vale o tempo investido."
664545,Isabela Cavalcanti 137,6.9,Assisti até o final mas não me marcou.
797309,Henrique Rocha 123,8.4,Muito bom! Vale a pena assistir.
429960,Felipe Carvalho 483,9.6,Filme incrível! Recomendo muito!
784551,Amanda Almeida 256,4.9,"Ruim, não vale o tempo investido."
530466,Thiago Cavalcanti 683,8.0,Muito bom! Vale a pena assistir.
427342,Lucas Ferreira 477,5.4,"Filme ok, nada de especial."
600136,Aline Correia 545,2.2,Péssimo em todos os sentidos.
1049654,Adriana Dias 257,3.2,Deixou a desejar em vários aspectos.
497984,Roberto Moreira 715,0.7,Horrível! Perda de tempo.
1053774,Marcio Alves 202,6.1,"Filme ok, nada de especial."
486075,Renata Pinto,5.8,
580387,Bianca Reis 368,3.0,"Fraco, não recomendo."
567490,Aline Martins,5.7,"Filme ok, nada de especial."
628894,Adriana Rocha 211,2.9,"Que filme ruim, não assistam."
594226,Daniel Ribeiro 144,2.5,Horrível! Perda de tempo.
1101711,Leandro Santos 396,7.1,Filme interessante com boas atuações.
1042659,André Ferreira 414,6.6,"Aceitável, mas esperava mais."
1502820,Pedro Mendes,5.6,"Mediano, tem seus momentos mas nada demais."
456771,Leandro Ribeiro 497,5.6,"Filme ok, nada de especial."
391036,Vinícius Lopes 466,5.1,"Poderia ser melhor, mas não é ruim."
393074,Mariana Lima 361,9.0,"Obra-prima do cinema, simplesmente espetacular."
756956,Beatriz Reis 705,8.8,Perfeito! Um dos melhores filmes que já vi.
376582,Paulo Cardoso,5.0,
705019,Gustavo Lima 679,,
827373,Ana Santos 612,6.9,"Mediano, tem seus momentos mas nada demais."
1077709,Gabriela Monteiro 401,9.5,Excepcional! História envolvente e atuações impecáveis.
954470,Ana Santos 612,0.4,"Que filme ruim, não assistam."
792659,Isabela Monteiro 408,2.0,"Terrível, um dos piores que já vi."
1085543,Leonardo Araújo 376,,
836487,Bianca Monteiro 531,,
1183725,Bruno Martins 210,8.8,"Adorei cada minuto, uma experiência inesquecível."
426789,Fernanda Costa 428,4.7,"Decepcionante, esperava muito mais."
619460,Luciana Pinto 410,1.7,
431067,Henrique Martins 124,7.8,
1744407,Mariana Lima,2.7,
900232,Gustavo Lima 679,9.9,Perfeito! Um dos melhores filmes que já vi.
829403,Beatriz Rocha 521,7.6,Legal! Uma boa opção para o fim de semana.
899086,Isabela Ferreira 524,5.7,"Mediano, tem seus momentos mas nada demais."
747440,Priscila Alves,0.2,"Que filme ruim, não assistam."
1003706,Natália Ribeiro 337,6.3,
957804,Larissa Pinto,1.8,Horrível! Perda de tempo.
957269,Gabriel Ferreira 436,1.5,Horrível! Perda de tempo.
422568,Vinícius Dias 389,9.2,
804827,Letícia Mendes 104,2.2,"Que filme ruim, não assistam."
743888,Priscila Fernandes 669,8.0,Legal! Uma boa opção para o fim de semana.
1330577,Marcelo Alves 636,4.6,"Fraco, não recomendo."
549871,Fábio Teixeira 380,5.1,"Aceitável, mas esperava mais."
500802,Marcio Teixeira 481,1.3,"Terrível, um dos piores que já vi."
776080,Matheus Lima 130,1.9,Não recomendo de jeito nenhum.
754394,Cristina Costa,7.6,Legal! Uma boa opção para o fim de semana.
442856,Paulo Ferreira 420,9.5,
431095,Daniel Cardoso 234,5.0,Assisti até o final mas não me marcou.
1171008,João Nascimento 553,9.6,Filme incrível! Recomendo muito!
858019,Gustavo Reis,7.4,Filme interessante com boas atuações.
604946,Fábio Reis 393,8.9,Filme incrível! Recomendo muito!
1100052,Matheus Lima,3.4,"Não gostei, história confusa."
669396,Eduardo Freitas 676,5.7,
1058957,Carlos Costa 317,2.6,"Que filme ruim, não assistam."
710680,Adriana Dias 257,7.9,"Gostei bastante, recomendo."
960088,Ricardo Nascimento 213,2.6,Não recomendo de jeito nenhum.
724989,Diego Cavalcanti 578,0.9,
785802,Rodrigo Monteiro 696,,
599847,Mônica Fernandes 243,3.0,"Não gostei, história confusa."
785537,Mariana Rocha,4.5,"Não gostei, história confusa."
515660,Carlos Souza 197,5.7,Assisti até o final mas não me marcou.
385781,Diego Mendes 438,5.4,Assisti até o final mas não me marcou.
423422,Luciana Freitas 316,1.4,Não recomendo de jeito nenhum.
392311,Bruno Ferreira 252,1.0,"Terrível, um dos piores que já vi."
454013,Henrique Lima 741,7.0,"Gostei bastante, recomendo."
853336,Maria Lopes 126,9.7,Perfeito! Um dos melhores filmes que já vi.
1180548,Cristina Dias 718,9.5,"Adorei cada minuto, uma experiência inesquecível."
716831,Larissa Lopes 330,,
513401,Lucas Correia 447,8.7,Filme incrível! Recomendo muito!
585511,João Lopes 193,1.6,Péssimo em todos os sentidos.
1094844,Lucas Lopes 725,8.8,Perfeito! Um dos melhores filmes que já vi.
539167,Mônica Araújo 674,1.9,
1073079,Sandra Barbosa 375,4.0,
687136,Gabriel Ferreira 436,3.4,Deixou a desejar em vários aspectos.
757898,Adriana Carvalho 153,4.0,"Decepcionante, esperava muito mais."
1037341,Marcelo Barbosa 476,6.5,Assisti até o final mas não me marcou.
577284,Thiago Monteiro 238,7.0,
868882,Aline Nascimento 443,5.2,"Mediano, tem seus momentos mas nada demais."
653348,Henrique Oliveira 327,2.8,"Terrível, um dos piores que já vi."
826038,Vinícius Moreira,4.4,"Não gostei, história confusa."
887265,Adriana Reis 722,6.3,"Poderia ser melhor, mas não é ruim."
650253,Leonardo Monteiro,5.2,
1044058,Alexandre Nascimento 537,2.4,
971514,Beatriz Martins 548,3.5,"Decepcionante, esperava muito mais."
623752,Roberto Souza 654,4.1,"Fraco, não recomendo."
540189,Claudia Rocha 278,1.6,
812605,Beatriz Reis 705,1.9,"Que filme ruim, não assistam."
657293,Diego Cavalcanti 578,2.4,
805483,Thiago Alves 687,5.1,
693617,Adriana Rocha 211,5.7,
795770,Paulo Dias 352,1.7,"Que filme ruim, não assistam."
1242466,Carolina Almeida 653,2.0,"Que filme ruim, não assistam."
